“®‰ælon,“®‰ælat,“®‰ætime,“®‰æsec,kilolon,kilolat,kilometer
138.4745304,35.01265485,0:00:00,0,139.050505,35.100138,107255
138.4745304,35.01265485,0:00:00,0,139.05045,35.100144,107260
138.4745304,35.01265485,0:00:00,0,139.050398,35.10015,107265
138.4745304,35.01265485,0:00:00,0,139.050345,35.100157,107270
138.4745304,35.01265485,0:00:00,0,139.050293,35.100163,107275
138.4745304,35.01265485,0:00:00,0,139.05024,35.100169,107280
138.4745304,35.01265485,0:00:00,0,139.050185,35.100175,107285
138.4745304,35.01265485,0:00:00,0,139.05013,35.100181,107290
138.4745304,35.01265485,0:00:00,0,139.050075,35.100187,107295
138.4745304,35.01265485,0:00:00,0,139.05002,35.100193,107300
138.4745304,35.01265485,0:00:00,0,139.049965,35.100199,107305
138.4745304,35.01265485,0:00:00,0,139.04991,35.100205,107310
138.4745304,35.01265485,0:00:00,0,139.049855,35.100211,107315
138.4745304,35.01265485,0:00:00,0,139.0498,35.100217,107320
138.4745304,35.01265485,0:00:00,0,139.049745,35.100223,107325
138.4745304,35.01265485,0:00:00,0,139.04969,35.100229,107330
138.4745304,35.01265485,0:00:00,0,139.049635,35.100235,107335
138.4745304,35.01265485,0:00:00,0,139.04958,35.100241,107340
138.4745304,35.01265485,0:00:00,0,139.049525,35.100247,107345
138.4745304,35.01265485,0:00:00,0,139.04947,35.100253,107350
138.4745304,35.01265485,0:00:00,0,139.049415,35.100258,107355
138.4745304,35.01265485,0:00:00,0,139.04936,35.100264,107360
138.4745304,35.01265485,0:00:00,0,139.049308,35.10027,107365
138.4745304,35.01265485,0:00:00,0,139.049255,35.100275,107370
138.4745304,35.01265485,0:00:00,0,139.049203,35.100281,107375
138.4745304,35.01265485,0:00:00,0,139.04915,35.100286,107380
138.4745304,35.01265485,0:00:00,0,139.049095,35.100292,107385
138.4745304,35.01265485,0:00:00,0,139.04904,35.100297,107390
138.4745304,35.01265485,0:00:00,0,139.048985,35.100303,107395
138.4745304,35.01265485,0:00:00,0,139.04893,35.100308,107400
138.4745304,35.01265485,0:00:00,0,139.048875,35.100314,107405
138.4745304,35.01265485,0:00:00,0,139.04882,35.10032,107410
138.4745304,35.01265485,0:00:00,0,139.048765,35.100325,107415
138.4745304,35.01265485,0:00:00,0,139.04871,35.100331,107420
138.4745304,35.01265485,0:00:00,0,139.048655,35.100337,107425
138.4745304,35.01265485,0:00:00,0,139.0486,35.100343,107430
138.4745304,35.01265485,0:00:00,0,139.048545,35.100348,107435
138.4745304,35.01265485,0:00:00,0,139.04849,35.100354,107440
138.4745304,35.01265485,0:00:00,0,139.048435,35.10036,107445
138.4745304,35.01265485,0:00:00,0,139.04838,35.100367,107450
138.4745304,35.01265485,0:00:00,0,139.048325,35.100373,107455
138.4745304,35.01265485,0:00:00,0,139.04827,35.100379,107460
138.4745304,35.01265485,0:00:00,0,139.048218,35.100385,107465
138.4745304,35.01265485,0:00:00,0,139.048165,35.100392,107470
138.4745304,35.01265485,0:00:00,0,139.048113,35.100398,107475
138.4745304,35.01265485,0:00:00,0,139.04806,35.100404,107480
138.4745304,35.01265485,0:00:00,0,139.048005,35.100411,107485
138.4745304,35.01265485,0:00:00,0,139.04795,35.100417,107490
138.4745304,35.01265485,0:00:00,0,139.047895,35.100424,107495
138.4745304,35.01265485,0:00:00,0,139.04784,35.10043,107500
138.4745304,35.01265485,0:00:00,0,139.047785,35.100436,107505
138.4745304,35.01265485,0:00:00,0,139.04773,35.100443,107510
138.4745304,35.01265485,0:00:00,0,139.047675,35.100449,107515
138.4745304,35.01265485,0:00:00,0,139.04762,35.100455,107520
138.4745304,35.01265485,0:00:00,0,139.047565,35.100461,107525
138.4745304,35.01265485,0:00:00,0,139.04751,35.100468,107530
138.4745304,35.01265485,0:00:00,0,139.047455,35.100474,107535
138.4745304,35.01265485,0:00:00,0,139.0474,35.10048,107540
138.4745304,35.01265485,0:00:00,0,139.047348,35.100486,107545
138.4745304,35.01265485,0:00:00,0,139.047295,35.100493,107550
138.4745304,35.01265485,0:00:00,0,139.047243,35.100499,107555
138.4745304,35.01265485,0:00:00,0,139.04719,35.100505,107560
138.4745304,35.01265485,0:00:00,0,139.047135,35.100511,107565
138.4745304,35.01265485,0:00:00,0,139.04708,35.100518,107570
138.4745304,35.01265485,0:00:00,0,139.047025,35.100524,107575
138.4745304,35.01265485,0:00:00,0,139.04697,35.10053,107580
138.4745304,35.01265485,0:00:00,0,139.046915,35.100537,107585
138.4745304,35.01265485,0:00:00,0,139.04686,35.100543,107590
138.4745304,35.01265485,0:00:00,0,139.046805,35.10055,107595
