sitename,electrificationpolename,kilometer,kilolon,kilolat,
天竜川駅,副１７－１,252808,137.778125,34.716427,252810
天竜川駅,本１７,252808,137.778125,34.716427,252810
天竜川駅,副１８－１,252847,137.777803,34.716268,252845
天竜川駅,本１８,252847,137.777803,34.716268,252845
天竜川駅,副１９,252895,137.777328,34.71604,252895
天竜川駅,本１９,252895,137.777328,34.71604,252895
天竜川駅,副２０,252933,137.776955,34.715859,252935
天竜川駅,本２０,252933,137.776955,34.715859,252935
天竜川駅,副２１,252971,137.776625,34.7157,252970
天竜川駅,本２１,252971,137.776625,34.7157,252970
天竜川駅,副２３,253073,137.775638,34.715223,253075
天竜川駅,本２３,253073,137.775638,34.715223,253075
天竜川駅,副２４,253122,137.77521,34.715017,253120
天竜川駅,本２４,253122,137.77521,34.715017,253120
天竜川駅,止７,253162,137.77483,34.714834,253160
天竜川駅,副２５,253172,137.774735,34.714789,253170
天竜川駅,本２５,253172,137.774735,34.714789,253170
天竜川駅,止１１,253183,137.774593,34.71472,253185
天竜川駅,副２６,253222,137.77427,34.714561,253220
天竜川駅,本２６,253222,137.77427,34.714561,253220
天竜川駅,止１４,253268,137.773795,34.714334,253270
天竜川駅,副２７,253273,137.773748,34.714311,253275
天竜川駅,本２７,253273,137.773748,34.714311,253275
天竜川～浜松,副１,253323,137.773275,34.714082,253325
天竜川～浜松,本１,253323,137.773275,34.714082,253325
天竜川～浜松,副２,253374,137.772808,34.713855,253375
天竜川～浜松,本２,253374,137.772808,34.713855,253375
天竜川～浜松,副３,253424,137.772335,34.713628,253425
天竜川～浜松,本３,253424,137.772335,34.713628,253425
天竜川～浜松,副４,253474,137.771868,34.713393,253475
天竜川～浜松,本４,253474,137.771868,34.713393,253475
天竜川～浜松,副５,253526,137.771393,34.713172,253525
天竜川～浜松,本５,253526,137.771393,34.713172,253525
天竜川～浜松,副６,253575,137.770918,34.712946,253575
天竜川～浜松,本６,253575,137.770918,34.712946,253575
天竜川～浜松,副７,253625,137.770453,34.712717,253625
天竜川～浜松,本７,253625,137.770453,34.712717,253625
天竜川～浜松,副８,253673,137.769978,34.712489,253675
天竜川～浜松,本８,253673,137.769978,34.712489,253675
天竜川～浜松,副９,253725,137.769513,34.712261,253725
天竜川～浜松,本９,253725,137.769513,34.712261,253725
天竜川～浜松,副１０,253777,137.769038,34.712033,253775
天竜川～浜松,本１０,253777,137.769038,34.712033,253775
天竜川～浜松,副１１,253828,137.768515,34.711778,253830
天竜川～浜松,本１１,253828,137.768515,34.711778,253830
天竜川～浜松,副１２,253877,137.768088,34.711574,253875
天竜川～浜松,本１２,253877,137.768088,34.711574,253875
天竜川～浜松,副１３,253928,137.76757,34.711326,253930
天竜川～浜松,本１３,253928,137.76757,34.711326,253930
天竜川～浜松,副１４,253977,137.767148,34.711131,253975
天竜川～浜松,本１４,253977,137.767148,34.711131,253975
天竜川～浜松,副１５,254028,137.766615,34.710896,254030
天竜川～浜松,本１５,254028,137.766615,34.710896,254030
天竜川～浜松,副１６,254078,137.76613,34.71069,254080
天竜川～浜松,本１６,254078,137.76613,34.71069,254080
天竜川～浜松,副１７,254126,137.76569,34.710522,254125
天竜川～浜松,本１７,254126,137.76569,34.710522,254125
天竜川～浜松,副１８,254172,137.76524,34.710353,254170
天竜川～浜松,本１８,254172,137.76524,34.710353,254170
天竜川～浜松,副１９,254212,137.76484,34.710204,254210
天竜川～浜松,本１９,254212,137.76484,34.710204,254210
天竜川～浜松,副２０,254252,137.76445,34.710057,254250
天竜川～浜松,本２０,254252,137.76445,34.710057,254250
天竜川～浜松,副２１,254292,137.76405,34.70991,254290
天竜川～浜松,本２１,254292,137.76405,34.70991,254290
天竜川～浜松,副２２,254332,137.76365,34.709763,254330
天竜川～浜松,本２２,254332,137.76365,34.709763,254330
天竜川～浜松,副２３,254372,137.76325,34.709623,254370
天竜川～浜松,本２３,254372,137.76325,34.709623,254370
天竜川～浜松,副２４,254422,137.76274,34.709461,254420
天竜川～浜松,本２４,254422,137.76274,34.709461,254420
天竜川～浜松,副２５,254474,137.762173,34.709303,254475
天竜川～浜松,本２５,254474,137.762173,34.709303,254475
天竜川～浜松,副２６,254524,137.761648,34.709178,254525
天竜川～浜松,本２６,254524,137.761648,34.709178,254525
天竜川～浜松,副２７,254574,137.761113,34.709062,254575
天竜川～浜松,本２７,254574,137.761113,34.709062,254575
天竜川～浜松,副２８,254624,137.760588,34.708949,254625
天竜川～浜松,本２８,254624,137.760588,34.708949,254625
天竜川～浜松,副２９,254664,137.760168,34.708862,254665
天竜川～浜松,本２９,254664,137.760168,34.708862,254665
天竜川～浜松,副３０,254705,137.759748,34.708785,254705
天竜川～浜松,本３０,254705,137.759748,34.708785,254705
天竜川～浜松,副３１,254752,137.759275,34.70871,254750
天竜川～浜松,本３１,254752,137.759275,34.70871,254750
天竜川～浜松,副３２,254800,137.75874,34.708649,254800
天竜川～浜松,本３２,254800,137.75874,34.708649,254800
天竜川～浜松,副３３,254852,137.75819,34.708586,254850
天竜川～浜松,本３３,254852,137.75819,34.708586,254850
天竜川～浜松,副３４,254904,137.757585,34.708526,254905
天竜川～浜松,副３５,254953,137.757043,34.708467,254955
天竜川～浜松,副３６,255001,137.75655,34.708417,255000
天竜川～浜松,副３７,255051,137.75601,34.708358,255050
天竜川～浜松,副３８,255101,137.75547,34.708294,255100
天竜川～浜松,副３９,255151,137.754935,34.708229,255150
天竜川～浜松,副４０,255202,137.75439,34.708163,255200
天竜川～浜松,副４１,255252,137.753855,34.708097,255250
天竜川～浜松,副４２,255302,137.75332,34.708032,255300
天竜川～浜松,副４３,255351,137.752775,34.707965,255350
天竜川～浜松,副４４,255401,137.75223,34.707901,255400
天竜川～浜松,副４５,255451,137.75169,34.707835,255450
天竜川～浜松,副４６,255502,137.75115,34.707769,255500
天竜川～浜松,副４７,255543,137.750665,34.70771,255545
天竜川～浜松,本４７,255543,137.750665,34.70771,255545
天竜川～浜松,副４８,255590,137.75018,34.707651,255590
天竜川～浜松,副４９,255640,137.74964,34.707586,255640
天竜川～浜松,副５０,255692,137.7491,34.707521,255690
天竜川～浜松,本５０,255692,137.7491,34.707521,255690
天竜川～浜松,副５１,255740,137.74856,34.707454,255740
天竜川～浜松,本５１,255740,137.74856,34.707454,255740
天竜川～浜松,副５２,255788,137.74802,34.707383,255790
天竜川～浜松,本５２,255788,137.74802,34.707383,255790
天竜川～浜松,副５３,255836,137.747535,34.707316,255835
天竜川～浜松,本５３,255836,137.747535,34.707316,255835
天竜川～浜松,副５４,255884,137.746998,34.707232,255885
天竜川～浜松,本５４,255884,137.746998,34.707232,255885
天竜川～浜松,副５５,255932,137.746515,34.707156,255930
天竜川～浜松,本５５,255932,137.746515,34.707156,255930
天竜川～浜松,副５６,255980,137.74598,34.707073,255980
天竜川～浜松,本５６,255980,137.74598,34.707073,255980
天竜川～浜松,副５７,256022,137.74555,34.707004,256020
天竜川～浜松,本５７,256022,137.74555,34.707004,256020
天竜川～浜松,副５８,256064,137.745068,34.706923,256065
天竜川～浜松,本５８,256064,137.745068,34.706923,256065
天竜川～浜松,副５９,256104,137.744645,34.706843,256105
天竜川～浜松,本５９,256104,137.744645,34.706843,256105
天竜川～浜松,副６０,256146,137.744218,34.706753,256145
天竜川～浜松,本６０,256146,137.744218,34.706753,256145
天竜川～浜松,副６１,256188,137.743745,34.706647,256190
天竜川～浜松,本６１,256188,137.743745,34.706647,256190
天竜川～浜松,副６３,256229,137.743325,34.706547,256230
天竜川～浜松,本６３,256229,137.743325,34.706547,256230
天竜川～浜松,副６２,256231,137.743325,34.706547,256230
天竜川～浜松,本６２,256231,137.743325,34.706547,256230
天竜川～浜松,副６４,256270,137.742905,34.706452,256270
天竜川～浜松,本６４,256270,137.742905,34.706452,256270
天竜川～浜松,副６４－１,256276,137.742853,34.706439,256275
天竜川～浜松,本６４－１,256276,137.742853,34.706439,256275
天竜川～浜松,副６５,256312,137.742485,34.706356,256310
天竜川～浜松,本６５,256312,137.742485,34.706356,256310
天竜川～浜松,副６６,256357,137.742013,34.706248,256355
天竜川～浜松,本６６,256357,137.742013,34.706248,256355
浜松駅,副２,256453,137.740963,34.706003,256455
浜松駅,本２,256453,137.740963,34.706003,256455
浜松駅,副３,256493,137.740543,34.705895,256495
浜松駅,本３,256493,137.740543,34.705895,256495
浜松駅,副４,256532,137.74018,34.705795,256530
浜松駅,本４,256533,137.74013,34.70578,256535
浜松駅,副５,256578,137.73967,34.705648,256580
浜松駅,本５,256579,137.73967,34.705648,256580
浜松駅,副６,256620,137.73925,34.705532,256620
浜松駅,本６,256621,137.73925,34.705532,256620
浜松駅,副７,256663,137.738788,34.705396,256665
浜松駅,本７,256664,137.738788,34.705396,256665
浜松駅,副９,256741,137.73802,34.705174,256740
浜松駅,本９,256742,137.73802,34.705174,256740
浜松駅,副１０,256772,137.737705,34.705085,256770
浜松駅,本１０,256773,137.737653,34.705069,256775
浜松駅,副１１,256802,137.7374,34.704991,256800
浜松駅,本１１,256803,137.73735,34.704973,256805
浜松駅,副１３－２,256862,137.7368,34.704781,256860
浜松駅,本１３,256862,137.7368,34.704781,256860
浜松駅,副１３－１,256864,137.73675,34.704762,256865
浜松駅,副１４,256893,137.73645,34.704644,256895
浜松駅,本１４,256895,137.73645,34.704644,256895
浜松駅,本１５,256924,137.736163,34.70452,256925
浜松駅,本１６,256973,137.735688,34.704298,256975
浜松駅,本１７,257021,137.73545,34.70418,257020
浜松駅,本１８,257069,137.73498,34.703955,257070
浜松駅,本１９,257119,137.73451,34.70372,257120
浜松駅,本２０,257161,137.73414,34.703539,257160
浜松駅,本２１,257191,137.73386,34.703393,257190
浜松駅,副２２－２,257228,137.7335,34.703188,257230
浜松駅,本２２,257228,137.7335,34.703188,257230
浜松駅,副２２－１,257232,137.7335,34.703188,257230
浜松駅,副２４,257277,137.733105,34.702948,257275
浜松駅,本２４,257282,137.73306,34.702921,257280
浜松駅,副３０,257482,137.73138,34.701774,257480
浜松駅,本３０,257490,137.731295,34.701717,257490
浜松駅,副３１,257529,137.73096,34.701485,257530
浜松駅,本３１,257537,137.73092,34.701455,257535
浜松駅,副３２,257576,137.73059,34.701215,257575
浜松駅,本３２,257584,137.73051,34.701156,257585
浜松駅,副３３,257623,137.73019,34.70091,257625
浜松駅,本３３,257632,137.73015,34.700879,257630
浜松駅,副３４,257671,137.72983,34.700632,257670
浜松駅,本３４,257680,137.72975,34.70057,257680
浜松駅,副３５,257715,137.72948,34.700355,257715
浜松駅,本３５,257724,137.7294,34.700293,257725
浜松駅,副３６,257760,137.72912,34.700077,257760
浜松駅,本３６,257769,137.72904,34.700015,257770
浜松駅,曲１,257780,137.72896,34.699953,257780
浜松駅,副３７,257802,137.7288,34.69983,257800
浜松駅,本３７,257811,137.72872,34.699769,257810
浜松駅,副３８,257829,137.72856,34.699648,257830
浜松駅,本３８,257842,137.72848,34.699587,257840
浜松駅,副３９,257861,137.72831,34.69946,257860
浜松駅,本３９,257874,137.72819,34.699379,257875
浜松駅,副４０,257909,137.727895,34.699173,257910
浜松駅,本４０,257917,137.727853,34.699141,257915
浜松駅,副４１,257951,137.727565,34.698942,257950
浜松駅,本４１,257959,137.72748,34.698883,257960
浜松駅,副４２,257988,137.727235,34.698707,257990
浜松駅,本４２,257996,137.727193,34.698677,257995
浜松駅,副４３,258021,137.72698,34.698532,258020
浜松駅,本４３,258029,137.7269,34.698475,258030
浜松駅,副４４,258056,137.726693,34.698333,258055
浜松駅,本４４,258064,137.726605,34.698278,258065
浜松駅,副４５,258084,137.726425,34.698171,258085
浜松駅,本４５,258090,137.72638,34.698144,258090
浜松駅,副４６,258104,137.726245,34.698066,258105
浜松駅,本４６,258113,137.726155,34.698015,258115
浜松駅,副４７,258136,137.725975,34.697917,258135
浜松駅,本４７,258144,137.725883,34.697869,258145
浜松駅,副４８,258172,137.72565,34.697753,258170
浜松駅,本４８,258180,137.72556,34.697707,258180
浜松駅,副４９,258199,137.72536,34.697622,258200
浜松駅,本４９,258208,137.725265,34.697581,258210
浜松駅,副５０,258245,137.72492,34.697443,258245
浜松駅,本５０,258254,137.72482,34.697406,258255
浜松駅,副５１,258290,137.72447,34.697284,258290
浜松駅,本５１,258299,137.72437,34.697251,258300
浜松駅,副５２,258336,137.72401,34.697142,258335
浜松駅,本５２,258345,137.723908,34.69711,258345
浜松駅,副５３,258380,137.72355,34.697009,258380
浜松駅,本５３,258389,137.723445,34.696979,258390
浜松駅,副５４,258425,137.72308,34.696874,258425
浜松駅,本５４,258435,137.72298,34.696844,258435
浜松駅,副５５,258469,137.72262,34.69674,258470
浜松駅,本５５,258469,137.72262,34.69674,258470
浜松～西浜松,副１,258515,137.72216,34.696604,258515
浜松～西浜松,本１,258515,137.72216,34.696604,258515
浜松～西浜松,副２,258561,137.72169,34.696469,258560
浜松～西浜松,本２,258561,137.72169,34.696469,258560
浜松～西浜松,副３,258607,137.72123,34.696334,258605
浜松～西浜松,本３,258607,137.72123,34.696334,258605
浜松～西浜松,本４,258650,137.720765,34.696195,258650
浜松～西浜松,副４,258651,137.720765,34.696195,258650
浜松構内西電留線,検止１,258663,137.72061,34.696147,258665
浜松～西浜松,副５,258690,137.720355,34.696079,258690
浜松～西浜松,本５,258690,137.720355,34.696079,258690
浜松構内西電留線,検本１,258697,137.720303,34.696064,258695
浜松～西浜松,副６,258734,137.719893,34.69595,258735
浜松～西浜松,本６,258734,137.719893,34.69595,258735
浜松構内西電留線,検副２,258747,137.719788,34.695923,258745
浜松構内西電留線,検本２,258747,137.719788,34.695923,258745
浜松～西浜松,副７,258778,137.71942,34.69583,258780
浜松～西浜松,本７,258778,137.71942,34.69583,258780
浜松構内西電留線,検副３,258797,137.719263,34.695785,258795
浜松構内西電留線,検本３,258797,137.719263,34.695785,258795
浜松～西浜松,副８,258826,137.718948,34.695714,258825
浜松～西浜松,副８－１,258826,137.718948,34.695714,258825
浜松～西浜松,本８,258826,137.718948,34.695714,258825
浜松構内西電留線,検副４,258846,137.718738,34.695661,258845
浜松構内西電留線,検本４,258846,137.718738,34.695661,258845
浜松～西浜松,副９,258870,137.71848,34.695596,258870
浜松～西浜松,本９,258870,137.71848,34.695596,258870
浜松構内西電留線,検副５,258896,137.718223,34.695533,258895
浜松構内西電留線,検本５,258896,137.718223,34.695533,258895
浜松～西浜松,副１０,258914,137.718013,34.695483,258915
浜松～西浜松,本１０,258914,137.718013,34.695483,258915
浜松構内西電留線,検副６,258936,137.717803,34.695431,258935
浜松構内西電留線,検本６,258936,137.717803,34.695431,258935
浜松～西浜松,副１１,258958,137.71755,34.695369,258960
浜松～西浜松,本１１,258958,137.71755,34.695369,258960
浜松構内西電留線,検副７,258966,137.71755,34.695369,258965
浜松構内西電留線,検本７,258966,137.71755,34.695369,258965
浜松～西浜松,副１２,258991,137.71755,34.695369,258990
浜松～西浜松,本１２,258991,137.71755,34.695369,258990
浜松構内西電留線,検副８,258996,137.71755,34.695369,258995
浜松構内西電留線,検本８,258996,137.71755,34.695369,258995
浜松～西浜松,副１３,259024,137.717288,34.695303,259025
浜松～西浜松,本１３,259024,137.717288,34.695303,259025
浜松構内西電留線,検副９,259031,137.717235,34.69529,259030
浜松構内西電留線,検本９,259031,137.717235,34.69529,259030
浜松～西浜松,副１４,259066,137.71687,34.695194,259065
浜松～西浜松,本１４,259066,137.71687,34.695194,259065
浜松構内西電留線,検副１０,259073,137.71677,34.695165,259075
浜松構内西電留線,検本１０,259073,137.71677,34.695165,259075
浜松～西浜松,副１５,259101,137.71651,34.695092,259100
浜松～西浜松,本１５,259101,137.71651,34.695092,259100
浜松構内西電留線,検副１１,259111,137.716405,34.695062,259110
浜松構内西電留線,検本１１,259111,137.716405,34.695062,259110
浜松構内西電留線,検止２,259141,137.7161,34.694972,259140
浜松構内西電留線,検副１２－１,259151,137.715995,34.694942,259150
浜松構内西電留線,検副１２－２,259151,137.715995,34.694942,259150
浜松構内西電留線,検本１２,259151,137.715995,34.694942,259150
浜松～西浜松,副１６,259151,137.715995,34.694942,259150
浜松～西浜松,本１６,259151,137.715995,34.694942,259150
浜松構内西電留線,検止３,259166,137.71584,34.694897,259165
浜松構内西電留線,検副１３,259191,137.715585,34.694823,259190
浜松構内西電留線,検本１３,259191,137.715585,34.694823,259190
浜松～西浜松,副１７,259201,137.71548,34.694793,259200
浜松～西浜松,本１７,259201,137.71548,34.694793,259200
浜松構内西電留線,検曲１,259211,137.715375,34.694762,259210
浜松構内西電留線,検副１４－１,259231,137.71517,34.694702,259230
浜松構内西電留線,検副１４－２,259231,137.71517,34.694702,259230
浜松構内西電留線,検本１４,259231,137.71517,34.694702,259230
浜松～西浜松,副１８,259251,137.714965,34.694643,259250
浜松～西浜松,本１８,259251,137.714965,34.694643,259250
浜松構内西電留線,検副１５－１,259271,137.71476,34.694582,259270
浜松構内西電留線,検副１５－２,259271,137.71476,34.694582,259270
浜松構内西電留線,検副１５－３,259271,137.71476,34.694582,259270
浜松構内西電留線,検本１５,259271,137.71476,34.694582,259270
浜松～西浜松,副１９,259301,137.71445,34.694493,259300
浜松～西浜松,本１９,259301,137.71445,34.694493,259300
浜松構内西電留線,検副１７－１,259311,137.71435,34.694463,259310
浜松構内西電留線,検副１７－２,259311,137.71435,34.694463,259310
浜松構内西電留線,検副１７－３,259311,137.71435,34.694463,259310
浜松構内西電留線,検本１７,259311,137.71435,34.694463,259310
浜松構内西電留線,検本１８,259331,137.714145,34.694403,259330
浜松構内西電留線,検副１９－１,259351,137.713935,34.694342,259350
浜松構内西電留線,検副１９－２,259351,137.713935,34.694342,259350
浜松構内西電留線,検本１９,259351,137.713935,34.694342,259350
浜松～西浜松,副２０,259351,137.713935,34.694342,259350
浜松～西浜松,本２０,259351,137.713935,34.694342,259350
浜松構内西電留線,検曲２,259365,137.71378,34.694297,259365
浜松構内西電留線,検副２０,259391,137.713525,34.694222,259390
浜松構内西電留線,検本２０,259391,137.713525,34.694222,259390
浜松～西浜松,副２１,259391,137.713525,34.694222,259390
浜松～西浜松,本２１,259391,137.713525,34.694222,259390
機留線構内,機止４,259426,137.713168,34.694118,259425
浜松構内西電留線,検止４,259426,137.713168,34.694118,259425
浜松構内西電留線,検副２１,259436,137.713063,34.694088,259435
浜松構内西電留線,検本２１,259436,137.713063,34.694088,259435
浜松～西浜松,副２２,259436,137.713063,34.694088,259435
浜松～西浜松,本２２,259436,137.713063,34.694088,259435
機留線構内,機止１,259456,137.71286,34.694028,259455
機留線構内,機止２,259474,137.712653,34.693967,259475
浜松構内西電留線,検副２２,259481,137.7126,34.693952,259480
浜松構内西電留線,検本２２,259481,137.7126,34.693952,259480
浜松～西浜松,副２３,259481,137.7126,34.693952,259480
浜松～西浜松,本２３,259481,137.7126,34.693952,259480
機留線構内,機止３,259492,137.712495,34.693923,259490
浜松構内西電留線,検止５,259496,137.712443,34.693908,259495
浜松～西浜松,副２４,259519,137.71219,34.693833,259520
浜松～西浜松,副２４－１,259519,137.71219,34.693833,259520
浜松～西浜松,本２４,259519,137.71219,34.693833,259520
浜松構内西電留線,検副２３,259521,137.71219,34.693833,259520
浜松構内西電留線,検本２３,259521,137.71219,34.693833,259520
機留線構内,機副１,259549,137.71188,34.693741,259550
機留線構内,機本１,259549,137.71188,34.693741,259550
浜松構内西電留線,検副２４,259551,137.71188,34.693741,259550
浜松構内西電留線,検本２４,259551,137.71188,34.693741,259550
浜松～西浜松,副２５,259561,137.71178,34.693712,259560
浜松～西浜松,本２５,259561,137.71178,34.693712,259560
機留線構内,機副２,259569,137.711675,34.693682,259570
機留線構内,機本２,259569,137.711675,34.693682,259570
浜松構内西電留線,検副２５,259571,137.711675,34.693682,259570
浜松構内西電留線,検本２５,259571,137.711675,34.693682,259570
浜松構内西電留線,検副２６,259593,137.71142,34.693604,259595
浜松構内西電留線,検本２６,259593,137.71142,34.693604,259595
機留線構内,機本３,259602,137.71137,34.693588,259600
浜松～西浜松,副２６,259602,137.71137,34.693588,259600
浜松～西浜松,本２６,259602,137.71137,34.693588,259600
浜松構内西電留線,検副２７,259614,137.71122,34.69354,259615
浜松構内西電留線,検本２７,259614,137.71122,34.69354,259615
機留線構内,機副４－１,259635,137.711013,34.693469,259635
機留線構内,機副４－２,259635,137.711013,34.693469,259635
機留線構内,機本４,259635,137.711013,34.693469,259635
浜松構内西電留線,検副２８,259635,137.711013,34.693469,259635
浜松構内西電留線,検本２８,259636,137.711013,34.693469,259635
浜松～西浜松,副２７,259643,137.71091,34.693435,259645
浜松～西浜松,本２７,259643,137.71091,34.693435,259645
浜松構内西電留線,検止６,259645,137.71091,34.693435,259645
浜松構内西電留線,検止７,259645,137.71091,34.693435,259645
機留線構内,機副５－１,259656,137.71081,34.693404,259655
機留線構内,機副５－２,259656,137.71081,34.693404,259655
機留線構内,機本５,259656,137.71081,34.693404,259655
機留線構内,機副６－１,259677,137.71061,34.693337,259675
機留線構内,機副６－２,259677,137.71061,34.693337,259675
機留線構内,機本６,259677,137.71061,34.693337,259675
西浜松駅【本線】,副１,259693,137.71041,34.693268,259695
西浜松駅【本線】,本１,259693,137.71041,34.693268,259695
機留線構内,機副７－１,259698,137.71036,34.693251,259700
機留線構内,機副７－２,259698,137.71036,34.693251,259700
機留線構内,機副７－３,259698,137.71036,34.693251,259700
機留線構内,機副８－１,259718,137.71015,34.693183,259720
機留線構内,機副８－２,259718,137.71015,34.693183,259720
機留線構内,機副８－３,259718,137.71015,34.693183,259720
西浜松駅【本線】,副２,259733,137.71,34.693131,259735
西浜松駅【本線】,本２,259733,137.71,34.693131,259735
機留線構内,機副９－１,259748,137.70985,34.69308,259750
機留線構内,機副９－２,259748,137.70985,34.69308,259750
機留線構内,機特１,259753,137.7098,34.693063,259755
機留線構内,機副１０－１,259773,137.7096,34.692997,259775
機留線構内,機副１０－２,259773,137.7096,34.692997,259775
西浜松駅【本線】,副３,259784,137.709498,34.692964,259785
西浜松駅【本線】,本３,259784,137.709498,34.692964,259785
機留線構内,機副１１－１,259793,137.709393,34.692932,259795
機留線構内,機副１１－２,259793,137.709393,34.692932,259795
機留線構内,機本１１,259793,137.709393,34.692932,259795
浜松構内西電留線,工試本３,259798,137.70934,34.692916,259800
機留線構内,機副１２－１,259818,137.70914,34.69285,259820
機留線構内,機副１２－２,259818,137.70914,34.69285,259820
機留線構内,機本１２,259818,137.70914,34.69285,259820
西浜松駅【本線】,副４,259818,137.70914,34.69285,259820
西浜松駅【本線】,本４,259818,137.70914,34.69285,259820
機留線構内,機止５,259823,137.709088,34.692835,259825
浜松構内西電留線,工試本４,259839,137.70893,34.69279,259840
機留線構内,機副１３,259843,137.70888,34.692775,259845
機留線構内,機本１３,259843,137.70888,34.692775,259845
西浜松駅【本線】,本５,259853,137.70878,34.692745,259855
浜松構内西電留線,工試本５,259858,137.70873,34.69273,259860
機留線構内,機副１４,259875,137.708573,34.692687,259875
機留線構内,機本１４,259875,137.708573,34.692687,259875
浜松構内西電留線,工試本６,259879,137.70852,34.692672,259880
浜松構内西電留線,工試本７,259899,137.70832,34.692612,259900
機留線構内,機副１５,259903,137.708268,34.692597,259905
機留線構内,機本１５,259903,137.708268,34.692597,259905
西浜松駅【本線】,本６,259915,137.708163,34.692568,259915
機留線構内,機副１６,259933,137.707953,34.692508,259935
機留線構内,機本１６,259933,137.707953,34.692508,259935
西浜松駅【本線】,副７,259941,137.7079,34.692493,259940
西浜松駅【本線】,本７,259941,137.7079,34.692493,259940
西浜松駅【本線】,副８,259944,137.70785,34.692477,259945
西浜松駅【本線】,本８,259944,137.70785,34.692477,259945
機留線構内,機副１７,259953,137.70775,34.692446,259955
機留線構内,機本１７,259953,137.70775,34.692446,259955
機留線構内,機副１８,259974,137.707543,34.692388,259975
機留線構内,機本１８,259974,137.707543,34.692388,259975
機留線構内,機特３,259979,137.70749,34.692374,259980
西浜松駅【本線】,副９－１,259982,137.70749,34.692374,259980
西浜松駅【本線】,副９－２,259982,137.70749,34.692374,259980
西浜松駅【本線】,本９,259982,137.70749,34.692374,259980
西浜松駅【本線】,副１０－１,260027,137.707028,34.692239,260025
西浜松駅【本線】,副１０－２,260027,137.707028,34.692239,260025
西浜松駅【本線】,本１０,260027,137.707028,34.692239,260025
西浜松駅【本線】,副１１－１,260077,137.706513,34.69209,260075
西浜松駅【本線】,副１１－２,260077,137.706513,34.69209,260075
西浜松駅【本線】,本１１,260077,137.706513,34.69209,260075
西浜松駅【本線】,副１２－１,260117,137.706103,34.69197,260115
西浜松駅【本線】,副１２－２,260117,137.706103,34.69197,260115
西浜松駅【本線】,本１２,260117,137.706103,34.69197,260115
西浜松駅【本線】,副１３－２,260147,137.70579,34.691883,260145
西浜松駅【本線】,本１３,260147,137.70579,34.691883,260145
西浜松駅【本線】,副１４－２,260177,137.705483,34.691805,260175
西浜松駅【本線】,副１５－２,260208,137.70511,34.691724,260210
西浜松駅【本線】,本１５,260208,137.70511,34.691724,260210
西浜松駅【本線】,副１７,260283,137.704308,34.691583,260285
西浜松駅【本線】,本１７,260283,137.704308,34.691583,260285
西浜松駅【本線】,本１８ー１,260325,137.703885,34.691513,260325
西浜松駅【本線】,副１８,260326,137.703885,34.691513,260325
西浜松駅【本線】,本１８,260326,137.703885,34.691513,260325
西浜松駅【本線】,本１９ー１,260371,137.703405,34.691434,260370
西浜松駅【本線】,副１９,260372,137.703405,34.691434,260370
西浜松駅【本線】,本１９,260372,137.703405,34.691434,260370
西浜松駅【本線】,副２０－３,260419,137.70287,34.691345,260420
西浜松駅【本線】,本２０,260419,137.70287,34.691345,260420
西浜松駅【本線】,副２１－３,260464,137.702385,34.691265,260465
西浜松駅【本線】,本２１,260464,137.702385,34.691265,260465
西浜松駅【本線】,副２２－２,260504,137.701955,34.691195,260505
西浜松駅【本線】,本２２,260504,137.701955,34.691195,260505
西浜松駅【本線】,副２３－２,260539,137.70158,34.691134,260540
西浜松駅【本線】,本２３,260539,137.70158,34.691134,260540
西浜松駅【本線】,副２４－２,260577,137.701205,34.691072,260575
西浜松駅【本線】,本２４,260577,137.701205,34.691072,260575
西浜松駅【本線】,副２５－２,260617,137.700775,34.691001,260615
西浜松駅【本線】,本２５,260617,137.700775,34.691001,260615
西浜松駅【本線】,副２６－３,260652,137.700405,34.690939,260650
西浜松駅【本線】,本２６,260652,137.700405,34.690939,260650
西浜松駅【本線】,副２７－３,260693,137.699923,34.690859,260695
西浜松駅【本線】,本２７,260693,137.699923,34.690859,260695
西浜松駅【本線】,副２９－２,260782,137.69901,34.690711,260780
西浜松駅【本線】,本２９,260782,137.69901,34.690711,260780
西浜松駅【本線】,副３０－２,260822,137.69858,34.69064,260820
西浜松駅【本線】,本３０,260822,137.69858,34.69064,260820
西浜松駅【本線】,副３１－２,260857,137.698205,34.690581,260855
西浜松駅【本線】,本３１,260857,137.698205,34.690581,260855
西浜松駅【本線】,副３２－２,260897,137.697775,34.690527,260895
西浜松駅【本線】,本３２,260897,137.697775,34.690527,260895
西浜松駅【本線】,副３３－２,260936,137.697345,34.69049,260935
西浜松駅【本線】,本３３,260936,137.697345,34.69049,260935
西浜松駅【本線】,副３４－２,260977,137.696905,34.690469,260975
西浜松駅【本線】,本３４,260977,137.696905,34.690469,260975
西浜松駅【本線】,副３５－１,261022,137.69631,34.690464,261020
西浜松駅【本線】,副３６－１,261072,137.69576,34.690462,261070
西浜松駅【本線】,本３６,261072,137.69576,34.690462,261070
西浜松駅【本線】,副３７－１,261123,137.695165,34.690461,261125
西浜松駅【本線】,本３７,261123,137.695165,34.690461,261125
西浜松駅【本線】,副３８－１,261163,137.694725,34.690462,261165
西浜松駅【本線】,本３８,261163,137.694725,34.690462,261165
西浜松駅【本線】,副３９－１,261213,137.694185,34.690461,261215
西浜松駅【本線】,本３９,261213,137.694185,34.690461,261215
