kilometer,latitude,longitude
111645,35.105381,139.002695
111650,35.105387,139.00264
111655,35.105393,139.002585
111660,35.105399,139.00253
111665,35.105405,139.002475
111670,35.105411,139.00242
111675,35.105416,139.002365
111680,35.105422,139.00231
111685,35.105428,139.002255
111690,35.105434,139.0022
111695,35.10544,139.002145
111700,35.105446,139.00209
111705,35.105452,139.002038
111710,35.105458,139.001985
111715,35.105464,139.001933
111720,35.10547,139.00188
111725,35.105476,139.001825
111730,35.105482,139.00177
111735,35.105487,139.001715
111740,35.105493,139.00166
111745,35.105499,139.001605
111750,35.105505,139.00155
111755,35.105511,139.001495
111760,35.105517,139.00144
111765,35.105523,139.001385
111770,35.105529,139.00133
111775,35.105535,139.001275
111780,35.105541,139.00122
111785,35.105547,139.001165
111790,35.105553,139.00111
111795,35.105558,139.001055
111800,35.105564,139.001
111805,35.10557,139.000948
111810,35.105576,139.000895
111815,35.105582,139.000843
111820,35.105588,139.00079
111825,35.105594,139.000735
111830,35.1056,139.00068
111835,35.105606,139.000625
111840,35.105612,139.00057
111845,35.105618,139.000515
111850,35.105624,139.00046
111855,35.10563,139.000405
111860,35.105636,139.00035
111865,35.105642,139.000295
111870,35.105649,139.00024
111875,35.105655,139.000185
111880,35.105661,139.00013
111885,35.105667,139.000078
111890,35.105673,139.000025
111895,35.105679,138.999973
111900,35.105685,138.99992
111905,35.105691,138.999865
111910,35.105697,138.99981
111915,35.105703,138.999755
111920,35.105709,138.9997
111925,35.105715,138.999645
111930,35.105722,138.99959
111935,35.105728,138.999535
111940,35.105734,138.99948
111945,35.10574,138.999425
111950,35.105746,138.99937
111955,35.105752,138.999315
111960,35.105758,138.99926
111965,35.105764,138.999205
111970,35.105771,138.99915
111975,35.105777,138.999095
111980,35.105783,138.99904
111985,35.105789,138.998988
111990,35.105795,138.998935
111995,35.105801,138.998883
112000,35.105807,138.99883
112005,35.105813,138.998775
112010,35.105819,138.99872
112015,35.105825,138.998665
112020,35.105831,138.99861
112025,35.105837,138.998555
112030,35.105844,138.9985
112035,35.10585,138.998445
112040,35.105856,138.99839
112045,35.105862,138.998335
112050,35.105868,138.99828
112055,35.105874,138.998225
112060,35.10588,138.99817
112065,35.105886,138.998118
112070,35.105892,138.998065
112075,35.105898,138.998013
112080,35.105904,138.99796
112085,35.10591,138.997905
112090,35.105916,138.99785
112095,35.105921,138.997795
112100,35.105927,138.99774
112105,35.105933,138.997685
112110,35.105939,138.99763
112115,35.105945,138.997575
112120,35.105951,138.99752
112125,35.105957,138.997465
112130,35.105963,138.99741
112135,35.105969,138.997355
112140,35.105975,138.9973
112145,35.105981,138.997245
112150,35.105987,138.99719
112155,35.105993,138.997135
112160,35.105999,138.99708
112165,35.106005,138.997028
112170,35.106011,138.996975
112175,35.106016,138.996923
112180,35.106022,138.99687
112185,35.106028,138.996815
112190,35.106034,138.99676
112195,35.10604,138.996705
112200,35.106046,138.99665
112205,35.106052,138.996595
112210,35.106058,138.99654
112215,35.106064,138.996485
112220,35.10607,138.99643
112225,35.106076,138.996375
112230,35.106082,138.99632
112235,35.106088,138.996265
112240,35.106094,138.99621
112245,35.1061,138.996155
112250,35.106106,138.9961
112255,35.106111,138.996045
112260,35.106117,138.99599
112265,35.106123,138.995938
112270,35.106129,138.995885
112275,35.106135,138.995833
112280,35.106141,138.99578
112285,35.106147,138.995725
112290,35.106153,138.99567
112295,35.106159,138.995615
112300,35.106165,138.99556
112305,35.106169,138.995505
112310,35.106173,138.99545
112315,35.106176,138.995395
112320,35.10618,138.99534
112325,35.106188,138.995285
112330,35.106195,138.99523
112335,35.106203,138.995175
112340,35.10621,138.99512
112345,35.106217,138.995068
112350,35.106224,138.995015
112355,35.10623,138.994963
112360,35.106237,138.99491
112365,35.106243,138.994855
112370,35.106249,138.9948
112375,35.106255,138.994745
112380,35.106261,138.99469
112385,35.106267,138.994635
112390,35.106273,138.99458
112395,35.106279,138.994525
112400,35.106285,138.99447
112405,35.106291,138.994415
112410,35.106297,138.99436
112415,35.106303,138.994305
112420,35.106309,138.99425
112425,35.106315,138.994195
112430,35.106321,138.99414
112435,35.106327,138.994085
112440,35.106333,138.99403
112445,35.106339,138.993978
112450,35.106345,138.993925
112455,35.106351,138.993873
112460,35.106357,138.99382
112465,35.106363,138.993765
112470,35.106369,138.99371
112475,35.106375,138.993655
112480,35.106381,138.9936
112485,35.106387,138.993545
112490,35.106393,138.99349
112495,35.106399,138.993435
112500,35.106405,138.99338
112505,35.106411,138.993325
112510,35.106417,138.99327
112515,35.106423,138.993215
112520,35.106429,138.99316
112525,35.106435,138.993108
112530,35.106441,138.993055
112535,35.106447,138.993003
112540,35.106453,138.99295
112545,35.106457,138.992895
112550,35.106462,138.99284
112555,35.106466,138.992785
112560,35.10647,138.99273
112565,35.106478,138.992675
112570,35.106486,138.99262
112575,35.106493,138.992565
112580,35.106501,138.99251
112585,35.106507,138.992455
112590,35.106513,138.9924
112595,35.106519,138.992345
112600,35.106525,138.99229
112605,35.106531,138.992235
112610,35.106538,138.99218
112615,35.106544,138.992125
112620,35.10655,138.99207
112625,35.106556,138.992018
112630,35.106562,138.991965
112635,35.106568,138.991913
112640,35.106574,138.99186
112645,35.10658,138.991805
112650,35.106586,138.99175
112655,35.106592,138.991695
112660,35.106598,138.99164
112665,35.106604,138.991585
112670,35.10661,138.99153
112675,35.106616,138.991475
112680,35.106622,138.99142
112685,35.106628,138.991365
112690,35.106634,138.99131
112695,35.10664,138.991255
112700,35.106646,138.9912
112705,35.106652,138.991145
112710,35.106658,138.99109
112715,35.106664,138.991035
112720,35.10667,138.99098
112725,35.106676,138.990928
112730,35.106682,138.990875
112735,35.106688,138.990823
112740,35.106694,138.99077
112745,35.1067,138.990715
112750,35.106706,138.99066
112755,35.106711,138.990605
112760,35.106717,138.99055
112765,35.106723,138.990495
112770,35.106729,138.99044
112775,35.106735,138.990385
112780,35.106741,138.99033
112785,35.106747,138.990275
112790,35.106753,138.99022
112795,35.106759,138.990165
112800,35.106765,138.99011
112805,35.106771,138.990058
112810,35.106777,138.990005
112815,35.106783,138.989953
112820,35.106789,138.9899
112825,35.106795,138.989845
112830,35.106801,138.98979
112835,35.106806,138.989735
112840,35.106812,138.98968
112845,35.106818,138.989625
112850,35.106823,138.98957
112855,35.106829,138.989515
112860,35.106834,138.98946
112865,35.10684,138.989405
112870,35.106845,138.98935
112875,35.106851,138.989295
112880,35.106856,138.98924
112885,35.106862,138.989185
112890,35.106867,138.98913
112895,35.106873,138.989075
112900,35.106878,138.98902
112905,35.106884,138.988968
112910,35.10689,138.988915
112915,35.106895,138.988863
112920,35.106901,138.98881
112925,35.106907,138.988755
112930,35.106912,138.9887
112935,35.106918,138.988645
112940,35.106923,138.98859
112945,35.106929,138.988535
112950,35.106935,138.98848
112955,35.106941,138.988425
112960,35.106947,138.98837
112965,35.106953,138.988315
112970,35.106959,138.98826
112975,35.106964,138.988205
112980,35.10697,138.98815
112985,35.106976,138.988095
112990,35.106982,138.98804
112995,35.106988,138.987985
113000,35.106994,138.98793
113005,35.107,138.987878
113010,35.107006,138.987825
113015,35.107011,138.987773
113020,35.107017,138.98772
113025,35.107023,138.987665
113030,35.107029,138.98761
113035,35.107035,138.987555
113040,35.107041,138.9875
113045,35.107047,138.987445
113050,35.107053,138.98739
113055,35.107059,138.987335
113060,35.107065,138.98728
113065,35.107071,138.987225
113070,35.107077,138.98717
113075,35.107083,138.987115
113080,35.107089,138.98706
113085,35.107095,138.987005
113090,35.107101,138.98695
113095,35.107107,138.986895
113100,35.107113,138.98684
113105,35.107119,138.986788
113110,35.107125,138.986735
113115,35.107131,138.986683
113120,35.107137,138.98663
113125,35.107143,138.986575
113130,35.107149,138.98652
113135,35.107154,138.986465
113140,35.10716,138.98641
113145,35.107166,138.986355
113150,35.107172,138.9863
113155,35.107178,138.986245
113160,35.107184,138.98619
113165,35.10719,138.986135
113170,35.107196,138.98608
113175,35.107202,138.986025
113180,35.107208,138.98597
113185,35.107214,138.985915
113190,35.10722,138.98586
113195,35.107226,138.985805
113200,35.107232,138.98575
113205,35.107238,138.985698
113210,35.107244,138.985645
113215,35.10725,138.985593
113220,35.107256,138.98554
113225,35.107262,138.985485
113230,35.107268,138.98543
113235,35.107274,138.985375
113240,35.10728,138.98532
113245,35.107286,138.985265
113250,35.107292,138.98521
113255,35.107298,138.985155
113260,35.107304,138.9851
113265,35.10731,138.985045
113270,35.107316,138.98499
113275,35.107322,138.984935
113280,35.107328,138.98488
113285,35.107334,138.984828
113290,35.10734,138.984775
113295,35.107346,138.984723
113300,35.107352,138.98467
113305,35.107357,138.984615
113310,35.107361,138.98456
113315,35.107366,138.984505
113320,35.10737,138.98445
113325,35.107378,138.984395
113330,35.107385,138.98434
113335,35.107393,138.984285
113340,35.1074,138.98423
113345,35.107406,138.984175
113350,35.107412,138.98412
113355,35.107418,138.984065
113360,35.107424,138.98401
113365,35.10743,138.983955
113370,35.107436,138.9839
113375,35.107442,138.983845
113380,35.107448,138.98379
113385,35.107454,138.983738
113390,35.10746,138.983685
113395,35.107465,138.983633
113400,35.107471,138.98358
113405,35.107477,138.983525
113410,35.107483,138.98347
113415,35.107489,138.983415
113420,35.107495,138.98336
113425,35.107501,138.983305
113430,35.107507,138.98325
113435,35.107512,138.983195
113440,35.107518,138.98314
113445,35.107524,138.983085
113450,35.10753,138.98303
113455,35.107536,138.982975
113460,35.107542,138.98292
113465,35.107548,138.982865
113470,35.107554,138.98281
113475,35.10756,138.982755
113480,35.107566,138.9827
113485,35.107572,138.982648
113490,35.107578,138.982595
113495,35.107583,138.982543
113500,35.107589,138.98249
113505,35.107595,138.982435
113510,35.107601,138.98238
113515,35.107607,138.982325
113520,35.107613,138.98227
113525,35.107619,138.982215
113530,35.107625,138.98216
113535,35.10763,138.982105
113540,35.107636,138.98205
113545,35.107642,138.981995
113550,35.107648,138.98194
113555,35.107654,138.981885
113560,35.10766,138.98183
113565,35.107666,138.981778
113570,35.107672,138.981725
113575,35.107678,138.981673
113580,35.107684,138.98162
113585,35.10769,138.981565
113590,35.107696,138.98151
113595,35.107701,138.981455
113600,35.107707,138.9814
113605,35.107713,138.981345
113610,35.107719,138.98129
113615,35.107725,138.981235
113620,35.107731,138.98118
113625,35.107737,138.981125
113630,35.107743,138.98107
113635,35.107749,138.981015
113640,35.107755,138.98096
113645,35.107759,138.980905
113650,35.107763,138.98085
113655,35.107766,138.980795
113660,35.10777,138.98074
113665,35.107778,138.980688
113670,35.107787,138.980635
113675,35.107795,138.980583
113680,35.107803,138.98053
113685,35.107809,138.980475
113690,35.107815,138.98042
113695,35.107821,138.980365
113700,35.107827,138.98031
113705,35.107833,138.980255
113710,35.107839,138.9802
113715,35.107845,138.980145
113720,35.107851,138.98009
113725,35.107857,138.980035
113730,35.107863,138.97998
113735,35.107869,138.979925
113740,35.107875,138.97987
113745,35.107881,138.979815
113750,35.107887,138.97976
113755,35.107893,138.979705
113760,35.107899,138.97965
113765,35.107905,138.979598
113770,35.107911,138.979545
113775,35.107916,138.979493
113780,35.107922,138.97944
113785,35.107928,138.979385
113790,35.107934,138.97933
113795,35.10794,138.979275
113800,35.107946,138.97922
113805,35.107952,138.979165
113810,35.107958,138.97911
113815,35.107964,138.979055
113820,35.10797,138.979
113825,35.107975,138.978945
113830,35.10798,138.97889
113835,35.107985,138.978835
113840,35.10799,138.97878
113845,35.107997,138.978728
113850,35.108004,138.978675
113855,35.10801,138.978623
113860,35.108017,138.97857
113865,35.108023,138.978515
113870,35.108029,138.97846
113875,35.108035,138.978405
113880,35.108041,138.97835
113885,35.108047,138.978295
113890,35.108053,138.97824
113895,35.108059,138.978185
113900,35.108065,138.97813
113905,35.108069,138.978075
113910,35.108073,138.97802
113915,35.108076,138.977965
113920,35.10808,138.97791
113925,35.108088,138.977855
113930,35.108096,138.9778
113935,35.108104,138.977745
113940,35.108112,138.97769
113945,35.108118,138.977638
113950,35.108125,138.977585
113955,35.108131,138.977533
113960,35.108137,138.97748
113965,35.108143,138.977425
113970,35.10815,138.97737
113975,35.108156,138.977315
113980,35.108162,138.97726
113985,35.108167,138.977205
113990,35.108171,138.97715
113995,35.108176,138.977095
114000,35.10818,138.97704
114005,35.108188,138.976985
114010,35.108195,138.97693
114015,35.108203,138.976875
114020,35.10821,138.97682
114025,35.108216,138.976765
114030,35.108222,138.97671
114035,35.108227,138.976655
114040,35.108233,138.9766
114045,35.108239,138.976548
114050,35.108245,138.976495
114055,35.10825,138.976443
114060,35.108256,138.97639
114065,35.108262,138.976335
114070,35.108268,138.97628
114075,35.108274,138.976225
114080,35.10828,138.97617
114085,35.108286,138.976115
114090,35.108292,138.97606
114095,35.108297,138.976005
114100,35.108303,138.97595
114105,35.108309,138.975895
114110,35.108316,138.97584
114115,35.108322,138.975785
114120,35.108328,138.97573
114125,35.108334,138.975675
114130,35.10834,138.97562
114135,35.108346,138.975565
114140,35.108352,138.97551
114145,35.108358,138.975455
114150,35.108364,138.9754
114155,35.10837,138.975345
114160,35.108376,138.97529
114165,35.108382,138.975238
114170,35.108388,138.975185
114175,35.108394,138.975133
114180,35.1084,138.97508
114185,35.108406,138.975025
114190,35.108412,138.97497
114195,35.108418,138.974915
